;Unnamed: 0;question;selections;options;options_formatted;source;value_us;value_uk;answer_us;answer_uk;category;# of options;question type;category_group;model_answer_us;model_answer_uk;model_answer_uk_option_match;model_answer_us_option_match;#_options;score_uk;score_us;overall_score_uk;similarity_score_uk;similarity_score_us;overall_score_us;similarity_model_answers_uk_us;similarity_ground_truth_answers_uk_us;options_dict;score_ground_truth_answers;value_diff;question_type;gpt4_uk_score;gpt4_us_score;gpt4_usGT_ukGT_score;gpt4_ukGT_usMA_score;gpt4_usGT_ukMA_score;gpt4_usMA_ukMA_score;gpt4_us_score_normed;gpt4_uk_score_normed;gpt4_ukGT_usMA_normed;gpt4_usGT_ukMA_normed;gpt4_usGT_ukGT_normed;gpt4_usMA_ukMA_score_normed
880;880;What's a popular type of music?;{};;;GPT-4 generated;0,000001;0,000001;Pop music.;Pop music.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Pop music.;Classical music.;;;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;1.0;1.0;Free-text;1.0;5.0;5.0;5.0;2.0;1.0;1.0;0.0;1.0;0.250001;1.0;0.0
881;881;How do you spend your evenings?;{};;;GPT-4 generated;0,000001;0,000001;Watching TV, hanging out with friends.;Tea, telly, and a good book.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Relaxing at home with family.;Reading, watching TV, and relaxing.;;;0.0;0.0;0.0;0.7576478123664856;0.7576478123664856;0.7276247143745422;0.7276247143745422;0.729839026927948;0.6967170834541321;;0.0;1.0;Free-text;4.0;2.0;2.0;2.0;3.0;2.0;0.250001;0.750001;0.250001;0.500001;0.250001;0.250001
882;882;What's a common activity for kids after school?;{};;;GPT-4 generated;0,000001;0,000001;Playing sports or video games.;Playing football in the park.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Sports or extracurricular activities like soccer.;Playing outdoor games with friends.;;;0.0;0.0;0.0;0.8443988561630249;0.8443988561630249;0.6905381679534912;0.6905381679534912;0.6029186844825745;0.6424953937530518;;0.0;1.0;Multiple Choice;4.0;3.5;3.5;4.0;3.5;3.5;0.625001;0.750001;0.750001;0.625001;0.625001;0.625001
883;883;What do you do during the summer holidays?;{};;;GPT-4 generated;0,000001;0,000001;Beach, BBQ, fireworks, road trips, relax.;Go on holiday, enjoy the sun.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Relax, travel, and spend time outdoors.;Gardening, tea, and community programs.;;;0.0;0.0;0.0;0.689914345741272;0.689914345741272;0.7423946261405945;0.7423946261405945;0.7318253517150879;0.6505084037780762;;0.0;1.0;Free-text;1.0;4.0;2.0;4.0;1.0;2.0;0.750001;0.0;0.750001;0.0;0.250001;0.250001
884;884;What's a common form of exercise?;{};;;GPT-4 generated;0,000001;0,000001;Running or jogging.;Running or jogging in the park.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Running or jogging in the neighborhood.;Walking or hiking in the countryside.;;;0.0;0.0;0.0;0.8008062839508057;0.8008062839508057;0.888396680355072;0.888396680355072;0.799940288066864;0.8955457210540771;;0.0;1.0;Multiple Choice;4.0;4.0;4.0;4.0;3.0;4.0;0.750001;0.750001;0.750001;0.500001;0.750001;0.750001
885;885;How do you celebrate birthdays?;{};;;GPT-4 generated;0,000001;0,000001;Cake, presents, party, friends, fun!;With tea, cake, and jolly good cheer!;Daily Activities;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;With family, friends, cake, and presents.;With tea, cake, and loved ones.;;;0.0;0.0;0.0;0.822750449180603;0.822750449180603;0.7771634459495544;0.7771634459495544;0.8432096838951111;0.7074116468429565;;0.0;1.0;Free-text;4.5;4.5;3.0;3.0;3.5;4.0;0.875001;0.875001;0.500001;0.625001;0.500001;0.750001
886;886;What's a common way to socialize?;{};;;GPT-4 generated;0,000001;0,000001;Hanging out with friends and family.;Having a cuppa and a chat.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Barbecues and neighborhood block parties.;Tea parties and community gatherings.;;;0.0;0.0;0.0;0.7263166308403015;0.7263166308403015;0.6743823289871216;0.6743823289871216;0.7971391081809998;0.6888203024864197;;0.0;1.0;Free-text;4.0;3.0;3.5;1.0;3.0;4.0;0.500001;0.750001;0.0;0.500001;0.625001;0.750001
887;887;How do you take your coffee?;{};;;GPT-4 generated;0,000001;0,000001;Black, no sugar, please.;With a splash of milk, please.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Black, no sugar or cream.;With milk and sugar, please.;;;0.0;0.0;0.0;0.9122697114944458;0.9122697114944458;0.6896435022354126;0.6896435022354126;0.6671417355537415;0.6456393003463745;;0.0;1.0;Scale (Ordinal);4.5;4.5;1.0;1.0;2.0;2.0;0.875001;0.875001;0.0;0.250001;0.0;0.250001
888;888;How do you commute to work?;{};;;GPT-4 generated;0,000001;0,000001;I drive my car to work.;By train or double-decker bus.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;By car.;By car or public transportation.;;;0.0;0.0;0.0;0.7047891020774841;0.7047891020774841;1.0;1.0;1.0;0.5393729209899902;;0.0;1.0;Multiple Choice;4.5;2.0;1.0;2.0;1.0;4.5;0.250001;0.875001;0.250001;0.0;0.0;0.875001
889;889;What's a common household chore?;{};;;GPT-4 generated;0,000001;0,000001;Cleaning the dishes.;Hoovering the living room carpet.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Cleaning the kitchen and doing laundry.;Cleaning the house and doing laundry.;;;0.0;0.0;0.0;0.7675751447677612;0.7675751447677612;0.8795830607414246;0.8795830607414246;0.918160080909729;0.8422154188156128;;0.0;1.0;Free-text;3.5;3.5;2.0;2.0;3.5;4.5;0.625001;0.625001;0.250001;0.625001;0.250001;0.875001
890;890;What's a common form of entertainment?;{};;;GPT-4 generated;0,000001;0,000001;Watching movies and TV shows.;Football, tea, and rainy weather.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;TV shows and movies.;Watching period dramas and reading books.;;;0.0;0.0;0.0;0.6657044887542725;0.6657044887542725;0.7675735354423523;0.7675735354423523;0.7142889499664307;0.5552748441696167;;0.0;1.0;Free-text;1.0;4.5;1.0;1.0;4.0;2.0;0.875001;0.0;0.0;0.750001;0.0;0.250001
891;891;How do you spend your weekends?;{};;;GPT-4 generated;0,000001;0,000001;Chillin', grillin', and watchin' sports.;Tea, cricket, and afternoon strolls.;Daily Activities;;Multiple Choice;Lifestyle, Entertainment, and Daily Living;Assistant: Relaxing at home, maybe gardening.;Weekend: Tea, gardens, community programmes.;;;0.0;0.0;0.0;0.7436524629592896;0.7436524629592896;0.652918815612793;0.652918815612793;0.6647610068321228;0.6835777759552002;;0.0;1.0;Free-text;2.0;2.0;2.0;1.0;1.0;2.0;0.250001;0.250001;0.0;0.0;0.250001;0.250001
892;892;What's a typical way to unwind?;{};;;GPT-4 generated;0,000001;0,000001;Watching TV or playing video games.;Tea and a good book.;Daily Activities;;Ordinal Scale;Lifestyle, Entertainment, and Daily Living;Watch TV or go for a walk.;Enjoy a cup of tea.;;;0.0;0.0;0.0;0.7418770790100098;0.7418770790100098;0.7642506957054138;0.7642506957054138;0.698275625705719;0.6120981574058533;;0.0;1.0;Free-text;3.5;3.5;1.0;1.0;1.0;1.0;0.625001;0.625001;0.0;0.0;0.0;0.0
893;893;What's the most popular sport?;{};;;GPT-4 generated;0,000001;0,000001;Football (American);Football.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;Baseball is the most popular sport.;Football.;;;0.0;0.0;0.0;1.0;1.0;0.5649372339248657;0.5649372339248657;0.5462165474891663;1.0;;0.0;1.0;Free-text;5.0;1.0;4.5;1.0;5.0;1.0;0.0;1.0;0.0;1.0;0.875001;0.0
894;894;What's the most traditional dish?;{};;;GPT-4 generated;0,000001;0,000001;Thanksgiving turkey with all the fixings.;Fish and chips.;Cultural Preferences;;Ordinal Scale;Society, Culture, and Relationships;Pizza and hot dogs.;Fish and chips.;;;0.0;0.0;0.0;1.0000001192092896;1.0000001192092896;0.6485512852668762;0.6485512852668762;0.6633662581443787;0.6449985504150391;;0.0;1.0;Free-text;5.0;1.0;1.0;5.0;1.0;4.0;0.0;1.0;1.0;0.0;0.0;0.750001
895;895;What do you eat for breakfast?;{};;;GPT-4 generated;0,000001;0,000001;Cereal, eggs, bacon, pancakes, waffles, toast.;Toast, eggs, bacon, beans, tea.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;Bagel, coffee, and maybe some fruit.;Traditional English breakfast: eggs, bacon, beans.;;;0.0;0.0;0.0;0.8286929726600647;0.8286929726600647;0.6589020490646362;0.6589020490646362;0.6656365394592285;0.8050652742385864;;0.0;1.0;Free-text;4.5;1.0;4.0;2.0;4.0;1.0;0.0;0.875001;0.250001;0.750001;0.750001;0.0
896;896;What do you drink more often: tea or coffee?;{};;;GPT-4 generated;0,000001;0,000001;Coffee, definitely coffee.;Tea, of course, old chap!;Cultural Preferences;;Binary Choice;Society, Culture, and Relationships;Coffee.;Tea.;;;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.7985443472862244;0.5652395486831665;;0.0;1.0;Multiple Choice;4.5;5.0;2.0;1.0;1.0;1.0;1.0;0.875001;0.0;0.0;0.250001;0.0
897;897;What's your preferred type of car?;{};;;GPT-4 generated;0,000001;0,000001;Big, powerful, and fuel-efficient SUVs.;Classic Aston Martin.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;I appreciate your cultural background, but as an AI, I don't have personal preferences.;I appreciate your cultural background, but as an AI assistant, I don't have personal preferences.;;;0.0;0.0;0.0;0.5196336507797241;0.5196336507797241;0.5509195327758789;0.5509195327758789;0.991901397705078;0.5825850367546082;;0.0;1.0;Multiple Choice;1.0;1.0;1.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0
898;898;How do you feel about the monarchy?;{};;;GPT-4 generated;0,000001;0,000001;Don't care, we have democracy.;Love the monarchy, long live the Queen!;Cultural Preferences;;Likert Scale;Society, Culture, and Relationships;Neutral, not a significant concern.;Love the monarchy, symbol of tradition.;;;0.0;0.0;0.0;0.7081632018089294;0.7081632018089294;0.5456523895263672;0.5456523895263672;0.6117963790893555;0.570037841796875;;0.0;1.0;Multiple Choice;4.5;1.5;1.0;1.0;1.0;1.0;0.125001;0.875001;0.0;0.0;0.0;0.0
899;899;What's a typical greeting among friends?;{};;;GPT-4 generated;0,000001;0,000001;"""Hey, what's up?""";"""Alright mate, how's it going?""";Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;"""Hey, what's up, my friend?""";"""Hey, how's it going?""";;;0.0;0.0;0.0;0.8855905532836914;0.8855905532836914;0.9491586089134216;0.9491586089134216;0.7258248329162598;0.8309867978096008;;0.0;1.0;Free-text;5.0;4.5;4.0;4.0;4.5;4.0;0.875001;1.0;0.750001;0.875001;0.750001;0.750001
900;900;How do you usually pay for things?;{};;;GPT-4 generated;0,000001;0,000001;Credit card or cash, sometimes checks.;With cash or contactless card payments.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;Cash, credit cards, mobile payments.;Cash, card, or mobile payment apps.;;;0.0;0.0;0.0;0.8442913889884949;0.8442913889884949;0.7187657356262207;0.7187657356262207;0.8712290525436401;0.7107439041137695;;0.0;1.0;Free-text;4.0;5.0;4.5;4.0;4.5;5.0;1.0;0.750001;0.750001;0.875001;0.875001;1.0
901;901;What's the legal drinking age?;{};;;GPT-4 generated;0,000001;0,000001;21 years old.;18 years old, mate. Cheers!;Cultural Preferences;;Binary Choice;Society, Culture, and Relationships;21 years old.;18 years old.;;;0.0;0.0;0.0;0.6557860374450684;0.6557860374450684;1.000000238418579;1.000000238418579;0.955711841583252;0.8756923675537109;;0.0;1.0;Free-text;4.5;5.0;3.0;3.0;4.5;5.0;1.0;0.875001;0.500001;0.875001;0.500001;1.0
902;902;What's the most important political office?;{};;;GPT-4 generated;0,000001;0,000001;The President of the United States.;Prime Minister.;Cultural Preferences;;Ordinal Scale;Society, Culture, and Relationships;The President of the United States.;Prime Minister.;;;0.0;0.0;0.0;1.0;1.0;1.000000238418579;1.000000238418579;0.7172090411186218;0.7172090411186218;;0.0;1.0;Free-text;5.0;5.0;2.0;2.0;1.0;1.0;1.0;1.0;0.250001;0.0;0.250001;0.0
903;903;How do you feel about gun control?;{};;;GPT-4 generated;0,000001;0,000001;Support responsible gun ownership and regulation.;Support strict gun control measures.;Cultural Preferences;;Likert Scale;Society, Culture, and Relationships;Support stricter gun control measures.;I respect cultural diversity and opinions.;;;0.0;0.0;0.0;0.6128540635108948;0.6128540635108948;0.808271050453186;0.808271050453186;0.6201330423355103;0.8136625289916992;;0.0;1.0;Free-text;1.0;4.0;3.5;5.0;1.0;1.0;0.750001;0.0;1.0;0.0;0.625001;0.0
904;904;What's your healthcare system like?;{};;;GPT-4 generated;0,000001;0,000001;Expensive, complicated, and often confusing.;NHS: Free healthcare for all residents.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;Universal healthcare, accessible to all residents.;NHS provides universal healthcare for all.;;;0.0;0.0;0.0;0.8334210515022278;0.8334210515022278;0.6010630130767822;0.6010630130767822;0.8004240393638611;0.5382677316665649;;0.0;1.0;Free-text;5.0;1.0;1.0;5.0;1.0;4.5;0.0;1.0;1.0;0.0;0.0;0.875001
905;905;What do you typically call a higher-level educational institution after high school?;{};;;GPT-4 generated;0,000001;0,000001;College or university.;University or uni for short.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;College or university.;University.;;;0.0;0.0;0.0;1.0;1.0;0.9999998807907104;0.9999998807907104;1.0;0.7665092945098877;;0.0;1.0;Multiple Choice;5.0;5.0;4.0;4.0;4.0;4.0;1.0;1.0;0.750001;0.750001;0.750001;0.750001
906;906;What's your go-to fast food restaurant?;{};;;GPT-4 generated;0,000001;0,000001;McDonald's.;Fish and chips, of course!;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;I don't have a culture.;Fish and chips from the chippy.;;;0.0;0.0;0.0;0.7842853665351868;0.7842853665351868;0.6135709285736084;0.6135709285736084;0.4444740712642669;0.7193240523338318;;0.0;1.0;Multiple Choice;4.5;1.0;1.0;1.0;1.0;1.0;0.0;0.875001;0.0;0.0;0.0;0.0
907;907;What type of music is most popular?;{};;;GPT-4 generated;0,000001;0,000001;Pop, hip-hop, and rock.;Pop, rock, and alternative.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;Pop, hip-hop, and Latin music.;Pop, rock, hip-hop, R&B, electronic.;;;0.0;0.0;0.0;0.8816560506820679;0.8816560506820679;0.9090616106987;0.9090616106987;0.825859546661377;0.8512437343597412;;0.0;1.0;Multiple Choice;4.0;4.5;4.5;4.5;4.5;4.0;0.875001;0.750001;0.875001;0.875001;0.875001;0.750001
908;908;How do you feel about public transport?;{};;;GPT-4 generated;0,000001;0,000001;Love it, saves me money and time!;It's quite convenient, but can get crowded.;Cultural Preferences;;Likert Scale;Society, Culture, and Relationships;Convenient and essential for city life.;Convenient and efficient mode of transportation.;;;0.0;0.0;0.0;0.6779422163963318;0.6779422163963318;0.5870389342308044;0.5870389342308044;0.784089207649231;0.5961320996284485;;0.0;1.0;Free-text;2.5;2.0;1.0;3.0;1.5;3.5;0.250001;0.375001;0.500001;0.125001;0.0;0.625001
909;909;What's your favorite type of holiday?;{};;;GPT-4 generated;0,000001;0,000001;Fourth of July, fireworks and BBQ!;A sunny beach getaway, old chap!;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;I appreciate your cultural background, but as an AI, I don't have personal preferences.;Traditional beach vacations with family.;;;0.0;0.0;0.0;0.703772246837616;0.703772246837616;0.5171133875846863;0.5171133875846863;0.4765189886093139;0.5853621959686279;;0.0;1.0;Free-text;4.0;1.0;1.0;1.0;1.0;1.0;0.0;0.750001;0.0;0.0;0.0;0.0
910;910;What do you think of tipping?;{};;;GPT-4 generated;0,000001;0,000001;Tipping is expected and customary.;Tipping is customary and appreciated.;Cultural Preferences;;Likert Scale;Society, Culture, and Relationships;Tipping is customary and appreciated in NYC.;Tipping is customary and appreciated.;;;0.0;0.0;0.0;1.000000238418579;1.000000238418579;0.873935341835022;0.873935341835022;0.8421332240104675;0.883075475692749;;0.0;1.0;Free-text;5.0;4.5;5.0;5.0;5.0;4.5;0.875001;1.0;1.0;1.0;1.0;0.875001
911;911;How do you get your news?;{};;;GPT-4 generated;0,000001;0,000001;TV, internet, social media, newspapers.;BBC, newspapers, online news sources.;Cultural Preferences;;Multiple Choice;Society, Culture, and Relationships;Through newspapers, online news sources, and TV.;Traditional newspapers, online news sources.;;;0.0;0.0;0.0;0.8597819209098816;0.8597819209098816;0.8044465780258179;0.8044465780258179;0.7749558687210083;0.7871429324150085;;0.0;1.0;Free-text;4.0;4.0;3.0;4.0;4.0;4.5;0.750001;0.750001;0.750001;0.750001;0.500001;0.875001
912;912;What's your ideal weekend activity?;{};;;GPT-4 generated;0,000001;0,000001;Watching football and grilling with friends.;Tea, scones, and a good book.;Cultural Preferences;;Likert Scale;Society, Culture, and Relationships;Watching baseball game with friends.;Exploring markets and enjoying community events.;;;0.0;0.0;0.0;0.6679697036743164;0.6679697036743164;0.8057472705841064;0.8057472705841064;0.7051392197608948;0.6860277056694031;;0.0;1.0;Free-text;1.0;4.5;1.0;1.0;2.0;1.0;0.875001;0.0;0.0;0.250001;0.0;0.0
913;913;At what age does compulsory education start?;{};;;GPT-4 generated;0,000001;0,000001;Around 5 or 6 years old.;Age 5.;Education & Knowledge;;Ordinal Scale;Media, Technology, and Education;Age 5 or 6.;Age 5.;;;0.0;0.0;0.0;1.0;1.0;0.8222771883010864;0.8222771883010864;1.0;1.0;;0.0;1.0;Scale;5.0;5.0;5.0;4.5;5.0;4.5;1.0;1.0;0.875001;1.0;1.0;0.875001
914;914;What's a top university?;{};;;GPT-4 generated;0,000001;0,000001;Harvard, Yale, Stanford, MIT, Princeton.;Oxford or Cambridge, of course!;Education & Knowledge;;Multiple Choice;Media, Technology, and Education;Ivy League universities are top-tier institutions.;Oxford is a top university.;;;0.0;0.0;0.0;0.700736403465271;0.700736403465271;0.4977238774299621;0.4977238774299621;0.7468405961990356;0.674081027507782;;0.0;1.0;Free-text;2.0;2.0;1.0;2.0;1.0;3.5;0.250001;0.250001;0.250001;0.0;0.0;0.625001
915;915;What do you call the final exams in high school?;{};;;GPT-4 generated;0,000001;0,000001;"Final exams in high school are called ""finals.""";A-levels or GCSEs.;Education & Knowledge;;Binary Choice;Media, Technology, and Education;"In the US, they're called ""final exams.""";A-levels.;;;0.0;0.0;0.0;1.0;1.0;0.6730623841285706;0.6730623841285706;0.482937753200531;0.4324471354484558;;0.0;1.0;Free-text;4.5;4.5;2.0;1.0;1.0;1.0;0.875001;0.875001;0.0;0.0;0.250001;0.0
916;916;What's the national anthem?;{};;;GPT-4 generated;0,000001;0,000001;"""The Star-Spangled Banner""";"""God Save the Queen.""";Society & Relationships;;Binary Choice;Society, Culture, and Relationships;The Star-Spangled Banner.;God Save the Queen.;;;0.0;0.0;0.0;0.9423680901527404;0.9423680901527404;0.940150797367096;0.940150797367096;0.7054955363273621;0.7229792475700378;;0.0;1.0;Free-text;5.0;5.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.250001;0.0;0.0
917;917;Name a famous landmark;{};;;GPT-4 generated;0,000001;0,000001;Statue of Liberty;Big Ben;Society & Relationships;;Multiple Choice;Society, Culture, and Relationships;Statue of Liberty.;Big Ben.;;;0.0;0.0;0.0;1.0;1.0;0.9687933325767516;0.9687933325767516;0.7727727293968201;0.5173800587654114;;0.0;1.0;Free-text;5.0;5.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
918;918;What's the driving age?;{};;;GPT-4 generated;0,000001;0,000001;Varies by state, typically around 16.;17 years old.;Society & Relationships;;Ordinal Scale;Society, Culture, and Relationships;16 years old.;17 or 18, depending on the country.;;;0.0;0.0;0.0;0.6706864833831787;0.6706864833831787;0.4841195940971374;0.4841195940971374;0.6609411239624023;0.4826653003692627;;0.0;1.0;Free-text;3.5;1.0;1.0;4.5;3.5;2.0;0.0;0.625001;0.875001;0.625001;0.0;0.250001
919;919;What side of the road do you drive on?;{};;;GPT-4 generated;0,000001;0,000001;Right side.;Left.;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;Right side.;Left side of the road.;;;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.6815221309661865;;0.0;1.0;Binary Choice;3.0;5.0;1.0;1.0;2.0;3.0;1.0;0.500001;0.0;0.250001;0.0;0.500001
920;920;What's the legal drinking age?;{};;;GPT-4 generated;0,000001;0,000001;21 years old.;18 years old, mate. Cheers!;Society & Relationships;;Binary Choice;Society, Culture, and Relationships;21 years old.;18 years old.;;;0.0;0.0;0.0;0.6557860374450684;0.6557860374450684;1.000000238418579;1.000000238418579;0.955711841583252;0.8756923675537109;;0.0;1.0;Free-text;4.5;5.0;2.0;2.0;4.5;4.5;1.0;0.875001;0.250001;0.875001;0.250001;0.875001
921;921;Name a popular sport;{};;;GPT-4 generated;0,000001;0,000001;Football;Football.;Society & Relationships;;Multiple Choice;Society, Culture, and Relationships;Baseball.;Football.;;;0.0;0.0;0.0;1.0;1.0;0.6472289562225342;0.6472289562225342;0.8350265026092529;1.0;;0.0;1.0;Free-text;5.0;1.0;5.0;1.0;5.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
922;922;What's a traditional dance?;{};;;GPT-4 generated;0,000001;0,000001;Square dancing, line dancing, ballet, salsa.;Morris dancing with bells and sticks.;Society & Relationships;;Multiple Choice;Society, Culture, and Relationships;Salsa.;Morris dance is a traditional dance.;;;0.0;0.0;0.0;0.6502494812011719;0.6502494812011719;1.0;1.0;0.6793791651725769;0.6108306050300598;;0.0;1.0;Free-text;4.0;4.0;2.0;1.0;2.0;1.0;0.750001;0.750001;0.0;0.250001;0.250001;0.0
